repeat,shortlist,pair_rho,redundancy_rho,ROC-AUC,AP,NDCG10,Precision10,Recall10,NDCG20,Precision20,Recall20,NDCG30,Precision30,Recall30,NDCG40,Precision40,Recall40,NDCG50,Precision50,Recall50,tie_count
2,12,0.8,0.95,0.7353965874205755,0.7170267042810079,0.801933677695001,0.8319327731092437,0.1625615763546798,0.7818160586445267,0.7911392405063291,0.3078817733990148,0.7557320970923841,0.7546816479400748,0.4411603721948549,0.7358560236612887,0.729957805907173,0.5681444991789819,0.7065327984464393,0.6948198198198198,0.675424192665572,699
2,12,0.9,0.85,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,12,0.9,0.9,0.7150596130506175,0.6907493753456706,0.734438572884649,0.7478991596638656,0.1461412151067323,0.7615739977266204,0.7742616033755274,0.3013136288998358,0.7381945577033919,0.7408707865168539,0.4330870279146141,0.7114434879554525,0.7067510548523207,0.5500821018062397,0.6856471140784773,0.6756756756756757,0.6568144499178982,699
2,12,0.9,0.95,0.7353965874205755,0.7170267042810079,0.801933677695001,0.8319327731092437,0.1625615763546798,0.7818160586445267,0.7911392405063291,0.3078817733990148,0.7557320970923841,0.7546816479400748,0.4411603721948549,0.7358560236612887,0.729957805907173,0.5681444991789819,0.7065327984464393,0.6948198198198198,0.675424192665572,699
3,8,0.6,0.85,0.724456343256943,0.6940040665863169,0.699245146821132,0.7310924369747899,0.1428571428571428,0.7453183632523374,0.7721518987341772,0.3004926108374384,0.7375503799415327,0.7528089887640449,0.4400656814449918,0.7290066263957922,0.7383966244725738,0.5747126436781609,0.692729146901076,0.691722972972973,0.6724137931034483,716
3,8,0.6,0.9,0.7231698436496037,0.6873559555937556,0.6639675273783717,0.7058823529411766,0.1379310344827586,0.7341616689610031,0.7721518987341772,0.3004926108374384,0.7291982911918442,0.7528089887640449,0.4400656814449918,0.7206463634108825,0.7362869198312236,0.5730706075533661,0.6864258941341056,0.6908783783783784,0.6715927750410509,716
3,8,0.6,0.95,0.7294152923538231,0.6956813707929477,0.6913985625024863,0.7394957983193278,0.1444991789819376,0.7472377891744454,0.7848101265822784,0.3054187192118227,0.7386738869828261,0.7612359550561798,0.444991789819376,0.7214713621719567,0.7341772151898734,0.5714285714285714,0.6963542382192088,0.7006756756756757,0.6811165845648605,713
3,8,0.7,0.85,0.724456343256943,0.6940040665863169,0.699245146821132,0.7310924369747899,0.1428571428571428,0.7453183632523374,0.7721518987341772,0.3004926108374384,0.7375503799415327,0.7528089887640449,0.4400656814449918,0.7290066263957922,0.7383966244725738,0.5747126436781609,0.692729146901076,0.691722972972973,0.6724137931034483,716
3,8,0.7,0.9,0.7231698436496037,0.6873559555937556,0.6639675273783717,0.7058823529411766,0.1379310344827586,0.7341616689610031,0.7721518987341772,0.3004926108374384,0.7291982911918442,0.7528089887640449,0.4400656814449918,0.7206463634108825,0.7362869198312236,0.5730706075533661,0.6864258941341056,0.6908783783783784,0.6715927750410509,716
3,8,0.7,0.95,0.7294152923538231,0.6956813707929477,0.6913985625024863,0.7394957983193278,0.1444991789819376,0.7472377891744454,0.7848101265822784,0.3054187192118227,0.7386738869828261,0.7612359550561798,0.444991789819376,0.7214713621719567,0.7341772151898734,0.5714285714285714,0.6963542382192088,0.7006756756756757,0.6811165845648605,713
3,8,0.8,0.85,0.724456343256943,0.6940040665863169,0.699245146821132,0.7310924369747899,0.1428571428571428,0.7453183632523374,0.7721518987341772,0.3004926108374384,0.7375503799415327,0.7528089887640449,0.4400656814449918,0.7290066263957922,0.7383966244725738,0.5747126436781609,0.692729146901076,0.691722972972973,0.6724137931034483,716
3,8,0.8,0.9,0.7231698436496037,0.6873559555937556,0.6639675273783717,0.7058823529411766,0.1379310344827586,0.7341616689610031,0.7721518987341772,0.3004926108374384,0.7291982911918442,0.7528089887640449,0.4400656814449918,0.7206463634108825,0.7362869198312236,0.5730706075533661,0.6864258941341056,0.6908783783783784,0.6715927750410509,716
3,8,0.8,0.95,0.7294152923538231,0.6956813707929477,0.6913985625024863,0.7394957983193278,0.1444991789819376,0.7472377891744454,0.7848101265822784,0.3054187192118227,0.7386738869828261,0.7612359550561798,0.444991789819376,0.7214713621719567,0.7341772151898734,0.5714285714285714,0.6963542382192088,0.7006756756756757,0.6811165845648605,713
