Author Name,Total Publication,Total Citation,Total Years,Cite/Year,Cite/Paper,h index,g index,h(2) index,w index,h core citation,m index,f index,t index,tappered_h_index,Maxprod,wu index,pi index,weighted h index,woginger_index,Gh_index,Rm index,X index,h2upper_index,h2 center_index,h2 lower_index,k dash index,i10 index,normalized_h_index,platinium_h_index,m_qoutient_index,HI_index,AW_index,Ar index,V index,hm_index,hf index,gf index,gF index,hi index,h_m_index,k norm index,w norm index,gm index,A index,R index,P index,q2 index,e index,hg_index,pure h index,fractional g index,fractional h index,AWCR,Author/paper,cites/author,paper/author,k index,h dash index,hl norm,hc index,ha index,hi index s,Rational h index,Real h index,Class
Francois Gygi,97,7177,22,326.227272727272,1.50999368819692,40,84,13,15,6902,122.5,51,59,27.2956244640117,3080,53,32.27,70.3917608815122,39,40,22.3711131685588,5.91607978309961,73.8748780827643,22.2934373693743,-27.9225303051414,-1.06210621062106,51,0.412371134020618,134.526710402999,1.81818181818181,12.6384364820846,84.7171765346319,55.3064191572732,1.0,18.4999999999999,30,52,97,12.5984251968503,18.4999999999999,29.8602525756065,29.8828201198272,97.0,172.55,83.0782763422544,73.9896907216494,70.0,5302,57.9655069847577,22.4485413306525,51,32,306.968743189156,3.16494845360824,2684.31666666666,36.9499999999999,1857.00671040299,3594.57627118644,29,20,9,12.5984251968503,41.1358024691358,4.25,1
Frank Codd Edgar,4,133,12,11.0833333333333,13.3,4,4,3,1,133,15.0,4,4,4.51428571428571,96,4,1.14,9.79795897113271,4,4,4.48892554899881,1.0,87.96992481203,12.0300751879699,0.0,0.0,3,1.0,11.0833333333333,0.333333333333333,4.0,11.5325625946707,8.71779788708134,0.0625,4.0,4,5,4,4.0,4.0,4.8796992481203,4.8796992481203,4.0,33.25,11.5325625946707,33.25,7.74596669241483,117,4.0,4.0,4,4,2.11925521512385,1.0,133.0,4.0,0.25,117.0,4,1,1,4.0,4.22222222222222,-1.33333333333333,1
Frans Kaashoek,59,12360,32,386.25,6.98305084745762,58,59,15,20,12334,135.5,59,59,33.7401962887011,4559,59,43.96,95.6451776097467,59,58,28.1429978071399,6.85565460040104,72.5728155339805,27.2168284789644,0.0,0.0,59,0.983050847457627,379.703389830508,1.8125,12.721189591078,111.175536877498,69.2651908729534,1.26086956521739,16.1595238095238,33,56,59,12.7424242424242,16.1595238095238,32.8957866883777,32.9171521035598,59.0,212.655172413793,111.058543120284,209.491525423728,88.6510011223787,8970,58.4978632088386,27.1856691302716,56,49,542.147663210302,4.5593220338983,3170.51666666666,16.1595238095238,99379.5567144719,8817.96610169491,32,26,13,12.7424242424242,59.3589743589743,1.60465116279069,1
Franz Franchetti,39,970,22,44.090909090909,1.24358974358974,14,31,7,6,885,59.5,19,23,12.7469796276101,448,27,5.86,26.5518360947035,12,15,10.3456055481224,2.64575131106459,71.0309278350515,20.2061855670103,-27.3195876288659,-1.14373464373464,17,0.358974358974359,15.8275058275058,0.636363636363636,4.04444444444444,31.1448230047948,17.9805450417944,0.538461538461538,6.85,11,23,39,3.76923076923076,6.85,10.8722860791826,10.8969072164948,39.0,63.2142857142857,29.748949561287,24.8717948717948,28.8617393793236,689,20.8326666559996,7.26424330327879,17,9,51.1955851991893,3.46153846153846,316.616666666666,13.7833333333333,258.959276018099,419.391304347826,10,8,4,3.76923076923076,15.1379310344827,3.8,1
Franz Michael,829,266758,95,2807.97894736842,0.775380411876698,291,458,31,65,168947,434.0,386,411,254.547061762439,98928,827,447.95,350.262758511378,193,293,82.0113303291186,26.2106848441623,31.588930791204,31.744502507891,-22.022582265574,-3.72308790793397,829,0.351025331724969,985.671741476731,3.06315789473684,64.7100321888412,516.48620504327,145.363657719278,2.71962616822429,165.903571428571,136,204,829,62.2654411764705,165.903571428571,135.838211403765,135.931679649719,829.0,580.573883161512,411.031628953296,321.782870928829,355.378671278961,84266,365.072595520397,134.607738939308,177,290,14349.8901374622,4.49698431845597,71628.8,235.767857142856,555.809169672256,59662.7883211678,135,107,44,62.2654411764705,292.003430531732,98.0,1
Frederick H Streitz,20,666,6,111.0,3.17142857142857,10,20,6,5,656,55.0,20,14,8.14725171629196,329,10,4.63,22.759613353482,8,10,8.68850350623072,2.64575131106459,84.9849849849849,15.015015015015,-13.5135135135135,0.0,10,0.5,55.5,1.66666666666666,2.85714285714285,25.8069758011278,20.7464856461682,0.434782608695652,2.51666666666666,8,16,20,2.4390243902439,2.51666666666666,7.92032520325203,7.92642642642642,20.0,65.6,25.6124969497313,33.3,23.4520787991171,556,14.1421356237309,4.93864798324794,13,7,35.3256715764455,3.5,169.566666666666,7.71666666666666,0.0499999999999999,397.142857142857,7,7,3,2.4390243902439,11.4761904761904,1.0,1
Frederick P. Brooks,39,10291,63,163.349206349206,13.1935897435897,25,39,14,18,10090,282.0,35,39,19.3446528846947,4334,39,57.46,90.0777441991083,39,25,21.1849021638192,3.3166247903554,92.2164998542415,6.07326790399378,-1.68108055582547,-1.0290073271103,34,0.641025641025641,104.711029711029,0.396825396825396,8.78378378378378,101.444566143288,77.9935894801617,0.284090909090909,15.2833333333333,23,40,39,9.19117647058823,15.2833333333333,22.9517255136644,22.9529686133514,39.0,403.6,100.448992030781,263.871794871794,83.9642781187333,9465,31.2249899919919,15.1584765647708,39,25,331.392977161581,2.84615384615384,5757.69999999999,19.7833333333333,15165.1318473193,6067.30769230769,22,17,10,9.19117647058823,26.0196078431372,13.0,1
Freeman Herbert,165,12396,100,123.96,0.905147864184008,35,111,12,13,11798,81.5,46,56,27.2954853936217,5134,60,103.38,97.8774744259372,10,35,21.95083259065,1.41421356237309,85.5759922555663,9.88222007099064,-32.1393998063891,-1.08219784109007,52,0.212121212121212,26.2945454545454,0.35,18.9344262295081,111.337325277734,80.7041923735481,0.277777777777777,26.0833333333333,30,98,165,20.4166666666666,26.0833333333333,29.9275124978452,29.9321555340432,165.0,337.085714285714,108.618598775716,75.1272727272727,53.4088007729063,10573,62.3297681689896,26.731691553909,83,35,282.245829630131,1.84848484848484,7065.0,116.316666666666,1579.00713709026,6608.125,29,13,7,20.4166666666666,36.0422535211267,9.0,1
Fristacky Norbert,10,36,8,4.5,0.654545454545454,3,5,2,1,21,10.5,4,4,4.83090243090243,16,8,0.24,4.0,1,5,2.82278564277712,1.0,41.6666666666666,25.0,-25.0,-1.73333333333333,1,0.3,1.35,0.375,1.07142857142857,6.0,4.89897948556635,0.0789473684210526,2.83333333333333,3,3,10,1.8,2.83333333333333,2.8095238095238,2.88888888888888,10.0,7.0,4.58257569495584,3.6,5.61248608016091,12,3.87298334620741,2.32379000772445,3,3,1.0960642868962,2.8,17.8333333333333,4.41666666666666,7.2,9.0,2,1,0,1.79999999999999,4.0,4.0,1
G. Bourbakis Nikolaos,82,610,16,38.125,0.179253599764913,14,22,5,3,435,22.5,18,19,14.1796048340343,210,32,3.52,17.7200451466693,1,14,8.64320641256213,3.74165738677394,39.1803278688524,32.1311475409836,-127.049180327868,-1.94117647058823,18,0.170731707317073,6.50914634146341,0.875,7.22012578616352,24.6981780704569,14.361406616345,0.333333333333333,11.5,13,19,82,8.52173913043478,11.5,12.6444444444444,12.7639344262295,82.0,31.0714285714285,20.8566536146142,7.4390243902439,17.7482393492988,239,17.5499287747842,10.9226529664769,19,14,20.2759717593368,1.9390243902439,427.416666666666,53.3666666666666,18.4912891986062,176.105263157894,12,4,2,8.52173913043478,15.103448275862,4.0,1
Gara Alan,119,4327,33,131.121212121212,0.606022408963585,31,64,9,8,3406,63.0,43,49,29.2240937643635,1100,77,23.64,48.6209831245728,8,33,17.0866758168681,2.0,56.5056621215622,22.2093829443032,-41.7610353593713,-1.6724960254372,73,0.260504201680672,34.1576266870384,0.939393939393939,7.57494866529774,65.7799361507747,29.9954163164974,0.837837837837837,14.9666666666666,16,30,119,7.33587786259542,14.9666666666666,15.9170965364775,15.948000924428,119.0,109.870967741935,58.3609458456594,36.3613445378151,44.1927595879687,2445,44.5421149026401,15.0801927620457,28,16,250.82266380134,4.09243697478991,1067.31666666666,34.3166666666666,134.469858301626,1546.83673469387,15,14,6,7.33587786259542,32.015873015873,16.5,1
Garcia-Luna-Aceves Jose,124,11715,40,292.875,1.5116129032258,44,108,15,19,10717,163.0,61,73,34.7033667509196,4053,84,65.61,91.9456361117807,27,45,24.6406893734475,4.58257569495584,74.955185659411,16.5258215962441,-21.5279556124626,-1.18723752944791,82,0.354838709677419,103.923387096774,1.1,19.2112676056338,108.235853579116,62.9489021803739,1.0,27.5833333333333,34,80,124,20.8172043010752,27.5833333333333,33.8920713577799,33.9070422535211,124.0,243.568181818181,103.522944316706,94.4758064516129,84.6876614389605,8781,68.9347517584563,30.2647813348669,73,33,594.161549290836,2.29032258064516,5495.75,61.5333333333333,1014.5262702825,5292.65753424657,33,24,11,20.8172043010752,45.0449438202247,9.8,1
Gehrke Johannes,99,46610,16,2913.125,9.41616161616161,71,99,22,34,45281,288.0,98,99,48.31168401694,13546,99,246.73,186.729751244947,99,71,38.6407556039536,3.60555127546398,86.3334048487449,10.8152756919116,-1.40956876206822,-1.05656391267804,99,0.717171717171717,2089.21085858585,4.4375,19.2575342465753,215.893492259493,101.204850977963,2.44827586206896,27.6166666666666,47,100,99,19.3884615384615,27.6166666666666,46.9502258185924,46.9546020167346,99.0,637.760563380281,212.793326963041,470.80808080808,142.996503453755,40240,83.8391316748927,37.1023014007321,99,51,2289.36728935837,3.68686868686868,14732.1166666666,29.9499999999999,16041.1292002036,28858.9898989899,46,41,22,19.3884615384615,72.06993006993,7.27272727272727,1
Geoffrey Hinton,299,699521,52,13452.3269230769,15.596900780379,156,299,41,71,691189,611.0,217,273,104.895430203175,232551,255,5577.71,764.925486567155,179,157,81.7044280222768,3.3166247903554,95.3299472067314,3.47895202574333,-1.99793858940617,-1.02373161272186,284,0.521739130434782,7018.60535117056,3.0,61.8620689655172,836.373720294941,419.226350651778,2.68965517241379,89.5833333333332,119,300,299,61.4545454545454,89.5833333333332,118.979615260738,118.980094950687,299.0,4430.69871794871,831.377772134906,2339.53511705685,308.732894262985,666853,215.972220435869,97.9127626558922,299,147,48621.7363122804,2.52173913043478,352908.399999999,141.433333333333,194078.365101225,381058.857142857,118,96,60,61.4545454545454,157.009584664536,40.0,1
George Biros,49,4656,11,423.272727272727,3.80081632653061,33,49,11,12,4336,104.0,45,49,24.7016140442887,1990,49,18.86,57.6888204074238,49,33,18.9282159315836,3.16227766016837,69.737972508591,23.3891752577319,-4.42439862542955,-1.13837410427477,47,0.673469387755102,285.061224489795,3.0,9.51176470588235,68.2348884369279,34.8081476504732,1.32,15.0499999999999,21,40,49,9.15126050420168,15.0499999999999,20.8890737659456,20.914089347079,49.0,131.393939393939,65.8483105326173,95.0204081632653,58.5832740635072,3247,40.2119385257662,17.3779054157471,38,22,278.316556274822,3.46938775510204,1514.19999999999,15.7499999999999,1287.52653061224,2186.75510204081,20,19,9,9.15126050420168,34.0447761194029,8.75,1
George Karniadakis,259,40052,36,1112.55555555555,1.18954558954558,83,199,19,28,36032,205.0,116,135,63.6568013650026,9036,165,232.48,160.527256252637,36,84,38.2653379727441,2.44948974278317,72.7629082193149,17.2001398182362,-26.4356336762209,-1.23985044399439,183,0.32046332046332,356.533247533247,2.30555555555555,29.1682496607869,200.12995777744,96.1016000515472,2.075,46.85,57,130,259,31.3136363636363,46.85,56.9046460715154,56.921701787676,259.0,434.12048192771,189.820968283274,154.640926640926,130.441557795052,29143,128.518481161271,50.9807004481285,127,64,1935.52186462142,2.84555984555984,16798.4833333333,103.499999999999,1386.07509172285,17917.5481481481,56,41,18,31.3136363636363,84.0179640718562,21.75,1
Georgiev Iliev Lubomir,4,0,24,0.0,0.0,0,0,0,0,0,0.0,4,1,0.0,0,0,0.0,0.0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,0.0,3.2,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,2.0,0.0,3.2,0.0,0.0,0,0,0,0.0,1.0,1.0,1
Gerald C. Combs,9,11486,13,883.538461538461,255.244444444444,9,9,9,9,11486,1005.0,9,9,7.62093592681828,5025,9,76.97,93.5414346693485,9,9,17.0224005242713,2.23606797749979,99.2947936618492,0.705206338150792,0.0,0.0,9,1.0,883.538461538461,0.692307692307692,2.025,107.17275773255,103.520529364952,0.321428571428571,2.66666666666666,9,10,9,2.025,2.66666666666666,9.99294793661849,9.99294793661849,9.0,1276.22222222222,107.17275773255,1276.22222222222,95.1052049048841,11405,9.0,4.26907484122731,9,9,491.424807332479,4.44444444444444,3434.1,2.66666666666666,0.111111111111111,11405.0,9,9,9,2.025,-3.10526315789473,-1.00806451612903,1
Gerard J. Holzmann,39,9154,21,435.904761904761,11.7358974358974,37,39,13,15,9099,136.0,39,39,23.4062117433312,3294,39,51.66,80.7774721070175,39,37,22.1767909555428,1.0,84.44395892506,14.9552108367926,-0.152938606073847,-1.00429704715733,39,0.948717948717948,413.550671550671,1.76190476190476,20.3239436619718,95.6765383989199,74.5089480084998,0.84090909090909,25.9166666666666,33,40,39,20.1323529411764,25.9166666666666,32.8841497907003,32.8881363338431,39.0,245.918918918918,95.3886785735078,234.717948717948,70.9365914038728,7730,37.9868398264451,27.2928023263191,39,34,310.718599345115,1.82051282051282,5444.41666666666,26.4166666666666,38830.8839160839,7333.58974358974,32,18,9,20.1323529411764,38.1466666666666,3.66666666666666,1
Gerard P Huet,6,1321,17,77.7058823529411,62.9047619047619,4,6,4,4,1316,142.5,5,6,5.04963924963925,965,6,11.58,31.0644491340181,6,5,7.91660246410853,1.0,98.4102952308857,1.2112036336109,-0.227100681302043,-1.0,4,0.666666666666666,51.8039215686274,0.235294117647058,2.18181818181818,36.3455636907724,34.2563862659212,0.0769230769230769,4.0,5,7,6,4.0,4.0,4.98784194528875,4.98788796366389,6.0,329.0,36.2767142944341,220.166666666666,23.8746727726266,1300,4.89897948556635,4.0,6,4,34.7862099013091,1.83333333333333,1317.66666666666,5.16666666666666,57947.8666666666,866.666666666666,4,4,2,4.0,11.8888888888888,1.06349206349206,1
Gerhard Klimeck,39,8257,17,485.705882352941,10.5858974358974,39,39,14,19,8257,189.0,39,39,23.7203242974438,4500,39,23.5,80.2807573457052,39,39,23.543629628795,5.47722557505166,81.5792660772677,18.4207339227322,0.0,0.0,39,1.0,485.705882352941,2.29411764705882,9.75,90.8680361843481,54.4678804434319,1.3,10.9666666666666,34,40,39,9.75,10.9666666666666,33.8570866141732,33.8681119050502,39.0,211.717948717948,90.8680361843481,211.717948717948,85.8545281275251,6736,39.0,19.5,39,37,455.278162653825,4.0,2265.58333333333,10.9666666666666,0.0256410256410256,6736.0,33,28,13,9.75,39.0632911392405,-1.02739726027397,1
Gernot Heiser,369,121003,82,1475.64634146341,1.77254815791401,173,347,32,60,118451,449.0,198,231,98.5173601051642,39699,200,414.69,296.077692506544,170,173,64.7878570299847,9.9498743710662,73.1568638794079,24.7340975017148,-25.9092749766534,-1.03934796281458,218,0.468834688346883,691.834192610218,2.10975609756097,45.8928828181164,347.854854788602,183.997064762647,2.0595238095238,80.3845238095238,117,185,369,53.0656028368794,80.3845238095238,116.870068171723,116.88879614555,369.0,684.687861271676,344.167110572756,327.921409214092,278.705938221631,88522,245.012244591979,95.8141393051158,226,168,11205.6170064324,3.76964769647696,51596.9452380952,132.620238095238,15220.461929004,66295.6969696969,116,93,47,53.0656028368794,174.017291066282,25.0,1
Gerwin Klein,188,7610,28,271.785714285714,0.428346279410109,33,86,10,11,6491,68.0,47,54,30.8186490826503,2779,83,53.86,68.3008052661167,7,34,19.2544617215542,1.0,70.9855453350854,14.3101182654402,-52.5098554533508,-1.37317298797409,82,0.175531914893617,47.7070668693009,1.17857142857142,9.84761904761904,87.2353139502575,51.8009008930668,1.1,17.5499999999999,19,46,188,8.25,17.5499999999999,18.9437206878582,18.9574244415243,188.0,196.696969696969,80.5667425182376,40.4787234042553,47.370877129308,5402,53.2728824074688,16.5,42,27,681.241315545965,3.35106382978723,2125.31666666666,73.8261904761905,234.805534957123,3301.22222222222,18,23,13,8.25,34.0149253731343,17.5,1
Ghafoor Arif,147,4669,35,133.4,0.429214929214929,34,67,11,12,3930,73.0,46,52,28.1350616962494,1608,69,26.3,54.2862781925598,11,35,18.5201413498199,3.46410161513775,60.1413578924823,24.7590490469051,-67.1878346541015,-1.37321591254175,63,0.231292517006802,30.8544217687074,0.971428571428571,11.4109589041095,68.330081223426,33.0032826650117,0.871794871794871,18.3333333333333,22,46,147,11.2233009708737,18.3333333333333,21.8696808510638,21.9055472263868,147.0,115.588235294117,62.6897120746299,31.7619047619047,49.8196748283246,2774,47.7283982551269,19.5343859132993,41,30,154.307946262538,2.97959183673469,1914.85,60.4333333333333,178.587504221546,1813.76923076923,21,13,6,11.2233009708737,35.0,35.0,1
Ghosh Sumit,207,2884,108,26.7037037037037,0.133965068747677,25,48,8,8,1842,61.0,36,41,26.811383346596,896,80,14.23,37.72267222772,1,26,14.4080864742568,4.0,43.0651872399445,21.6712898751733,-122.50346740638,-3.05942857142857,69,0.120772946859903,3.22508498837001,0.231481481481481,12.1764705882352,53.7028863283901,30.5709557150791,0.223214285714285,18.7833333333333,22,30,207,10.4166666666666,18.7833333333333,21.7484312606959,21.8470873786407,207.0,73.68,42.9185274677498,13.9323671497584,39.0512483795332,1217,34.6410161513775,16.1374306091975,29,24,113.811190045894,2.05314009661835,1393.25,125.466666666666,25.5769217980324,742.073170731707,21,10,4,10.4166666666666,26.0,26.0,1
Gonzalo Alvarez,359,11708,55,212.872727272727,0.18118229650263,59,102,12,14,8662,107.0,79,86,49.9715280495686,3840,140,49.67,78.9493508523027,4,60,25.9056747151396,6.32455532033675,44.7557225828493,29.7318073112401,-125.666211137683,-1.95908855515277,157,0.164345403899721,34.9846543428716,1.07272727272727,19.0305480682839,108.203511957791,41.4431289420566,1.0,28.7666666666666,30,61,359,15.069264069264,28.7666666666666,29.865072998556,29.9281687734882,359.0,146.813559322033,93.0698662296234,32.6128133704735,79.454389431925,5181,77.5757694128778,29.8175548978547,49,48,605.651729632044,3.10027855153203,3599.98333333333,155.383333333333,95.2180600615667,3554.40697674418,29,22,9,15.069264069264,60.0,60.0,1
Gordon Bell C.,85,2201,80,27.5125,0.60218878248974,17,46,8,7,1878,61.0,26,31,17.7053277756724,732,44,15.81,37.1483512420134,6,18,12.607623592817,2.0,72.1944570649704,13.130395274875,-37.8464334393457,-1.34605597964376,30,0.2,5.50249999999999,0.2125,7.56544502617801,46.9148164229596,32.9226365894349,0.154545454545454,11.4666666666666,14,41,85,6.28260869565217,11.4666666666666,13.9046813310772,13.9232167196728,85.0,110.470588235294,43.3358973600409,25.8941176470588,32.2024843762092,1589,27.9642629082191,10.3346189008635,33,14,46.2187230683672,2.24705882352941,1175.86666666666,50.6166666666666,150.554653068657,871.387096774193,13,6,3,6.28260869565217,18.1142857142857,4.4,1
Gourab Panigrahi,3,1,2,0.5,0.166666666666666,1,1,1,0,0,0.0,3,1,1.0,1,1,0.01,1.0,0,1,1.0,1.0,0.0,100.0,-100.0,0.0,0,0.333333333333333,0.166666666666666,0.5,0.25,1.0,1.0,0.25,0.25,1,1,3,0.25,0.25,-5.0,-5.0,3.0,0.0,0.0,0.333333333333333,0.0,-1,1.0,0.5,0,0,0.5,4.0,0.25,0.75,0.333333333333333,-1.0,0,1,0,0.25,2.33333333333333,1.0,1
Govindaraju Venu,99,10080,24,420.0,2.03636363636363,58,99,13,15,8378,113.0,79,87,44.6060464276095,3465,99,30.95,78.4920378127616,99,58,25.8342146870415,6.70820393249936,50.3174603174603,33.3730158730158,-7.27182539682539,-1.45729303547963,99,0.585858585858585,246.060606060606,2.41666666666666,20.88,100.399203184089,49.4528394870641,1.52631578947368,33.3499999999999,35,59,99,21.025,33.3499999999999,34.8268164794007,34.8853174603174,99.0,144.448275862068,91.5314153719912,101.818181818181,80.9567785920363,5014,75.7759856418905,34.9206242784976,58,40,528.616239092939,2.77777777777777,4002.64999999999,38.6833333333333,522.468480424684,3342.66666666666,34,24,10,21.025,59.008547008547,29.5,1
Grandison Tyrone,76,1996,20,99.8,0.68215994531784,22,44,8,8,1739,64.5,30,34,19.0141720965192,825,42,11.32,36.8646171823335,11,22,13.5074789667205,3.3166247903554,62.875751503006,24.2484969939879,-46.5430861723446,-1.27829560585885,31,0.289473684210526,28.8894736842105,1.1,6.96666666666666,44.6766158073773,25.8453735382821,0.916666666666666,11.1666666666666,16,39,76,6.91428571428571,11.1666666666666,15.8531331592689,15.8872745490981,76.0,79.0454545454545,41.701318923986,26.2631578947368,37.6696164036747,1255,31.112698372208,12.3334620327905,24,16,118.925998725889,3.1578947368421,699.933333333333,31.0999999999999,177.710628711857,812.058823529411,15,12,5,6.91428571428571,23.0888888888888,5.0,1
Greg Adams,161,2631,47,55.9787234042553,0.201748332183114,20,50,8,8,2305,61.5,28,34,18.7494545531172,778,47,19.78,40.5339363990224,4,20,13.8127453081656,1.0,72.4059293044469,15.2033447358418,-94.7168377042949,-1.23685528292438,30,0.124223602484472,6.95387868375842,0.425531914893617,7.03056768558952,51.2932744129286,34.4359308474931,0.392156862745098,9.76666666666666,15,40,161,5.6338028169014,9.76666666666666,14.9058145122537,14.9255036107943,161.0,115.25,48.0104155366312,16.3416149068322,35.0713558335003,1905,31.6227766016837,10.6148978486855,36,17,118.941249317771,2.8447204968944,1418.71904761904,87.1095238095238,115.54424036886,1120.58823529411,14,11,5,5.6338028169014,21.2682926829268,2.5,1
Gregory Brown,729,110001,83,1325.31325301204,0.413405490726647,155,312,23,41,82101,263.5,208,231,133.252841513711,24505,414,490.76,238.86816447572,28,156,55.0229035856205,13.0,52.9367914837137,21.8407105389951,-55.6585849219552,-1.99890242563933,716,0.212620027434842,281.788140215181,1.86746987951807,45.895613322502,331.663986588836,111.208966600258,1.58163265306122,85.2,80,171,729,42.5221238938053,85.2,79.9073293142874,79.943264152144,729.0,529.683870967741,286.532720644606,150.893004115226,202.095274561282,58076,219.909072118455,81.1845379585289,203,138,4965.50617169537,3.37722908093278,49319.7333333332,266.333333333333,447.354656568825,38968.7445887445,79,56,25,42.5221238938053,156.0,156.0,1
Gruska Jozef,59,790,30,26.3333333333333,0.446327683615819,14,27,6,5,700,39.5,19,22,12.8044891255594,372,26,4.78,22.7376340018041,5,15,9.80643013375993,3.46410161513775,63.7974683544303,24.8101265822784,-68.3544303797468,-1.17147435897435,16,0.23728813559322,6.24858757062146,0.466666666666666,7.375,28.1069386451103,22.0075744536587,0.23728813559322,11.6666666666666,13,25,59,8.9090909090909,11.6666666666666,12.7788018433179,12.8177215189873,59.0,50.0,26.4575131106459,13.3898305084745,23.5159520326096,504,19.4422220952235,11.1681364930445,25,14,17.1804538196891,1.89830508474576,672.333333333333,41.5833333333333,104.143126177024,320.727272727272,12,4,1,8.90909090909091,15.3103448275862,2.4,1
Guangwen Yang,273,4390,31,141.612903225806,0.117376540734204,35,61,9,9,3213,50.0,45,50,31.2721168579726,1295,81,23.85,47.486840282335,2,35,17.584471595942,5.91607978309961,45.2847380410022,27.9043280182232,-162.892938496583,-1.98985016916384,78,0.128205128205128,18.1555004135649,1.12903225806451,7.52362204724409,66.2570750939097,30.5443666382744,1.0,12.8999999999999,14,28,273,6.31443298969072,12.8999999999999,13.9228310502283,13.9615034168564,273.0,91.8,56.6833308830735,16.080586080586,41.8330013267037,1988,46.2060602085916,14.8662421155843,21,14,443.447792914859,4.65201465201465,843.008333333333,65.9,43.8971309064767,1391.6,13,18,9,6.31443298969072,36.056338028169,7.6,1
Gyan Bhanot,106,4600,42,109.523809523809,0.811144418973726,34,67,10,10,4032,84.0,48,53,27.4462873491194,1872,60,23.39,53.2071423776921,14,35,18.5888566449815,5.09901951359278,62.5217391304347,25.1304347826086,-40.8695652173913,-1.28473413379073,57,0.320754716981132,35.1302785265049,0.809523809523809,11.7777777777777,67.8232998312526,46.6360018297738,0.739130434782608,20.9999999999999,24,46,106,12.1684210526315,20.9999999999999,23.8480758184951,23.885,106.0,118.588235294117,63.4980314655501,43.3962264150943,53.4415568635495,2876,47.7283982551269,20.340263414948,46,26,134.890966739712,2.88679245283018,2255.61666666666,50.9666666666666,308.052086101514,1844.98113207547,23,11,6,12.1684210526315,35.0144927536231,18.0,1
H. Bridge William,11,322,76,4.23684210526315,4.87878787878787,7,11,5,4,315,43.0,9,11,6.86964593713819,172,10,1.98,15.52417469626,8,7,6.74177673052015,2.0,82.6086956521739,15.2173913043478,-5.59006211180124,-0.996794871794871,7,0.636363636363636,2.69617224880382,0.0921052631578947,2.48387096774193,17.9443584449263,12.8582010146572,0.0707070707070707,2.56666666666666,7,12,11,1.88461538461538,2.56666666666666,6.87837837837837,6.88819875776397,11.0,45.0,17.7482393492988,29.2727272727272,17.3493515728974,266,8.77496438739212,3.63212165163939,10,5,13.0504984628897,2.81818181818181,109.483333333333,5.56666666666666,1317.27272727272,169.272727272727,6,5,2,1.88461538461538,9.0,1.25,1
H. Liskov Barbara,31,1765,104,16.9711538461538,3.55846774193548,12,31,7,6,1693,84.0,17,22,11.2162692745601,655,21,13.86,35.8747822293041,10,12,11.1320283444058,1.0,88.441926345609,8.15864022662889,-9.46175637393767,-1.04710144927536,14,0.387096774193548,6.56947890818858,0.115384615384615,5.63636363636363,42.0119030752,38.0591644679701,0.096,7.5,12,32,31,5.76,7.5,11.9285292380389,11.9314447592068,31.0,141.083333333333,41.1460812228819,56.9354838709677,31.749015732775,1549,19.2873015219859,8.31384387633061,31,12,46.3485062706488,2.12903225806451,1030.75,18.0,1617.91666666666,844.90909090909,11,6,4,5.76,13.04,6.5,1
H. Sequin Carlo,166,7632,47,162.382978723404,0.550609624125243,40,86,11,12,6599,84.0,55,63,33.2118431768622,2296,80,46.83,68.4324484437025,11,40,21.3271433804726,2.64575131106459,65.5005241090146,20.964360587002,-52.4895178197065,-1.33202497769848,77,0.240963855421686,39.1284286080492,0.851063829787234,20.060422960725,87.3613186713662,58.8309725683107,0.784313725490196,26.3333333333333,29,62,166,17.9775280898876,26.3333333333333,28.8694638694638,28.8972746331236,166.0,164.975,81.2342292386651,45.9759036144578,57.9655069847577,4999,58.6515131944607,26.8160609261596,59,40,242.400027160688,1.99397590361445,3822.91666666666,101.083333333333,293.702795693908,3173.96825396825,28,14,8,17.9775280898876,41.0617283950617,7.5,1
H. Spafford Eugene,69,10862,16,678.875,4.49772256728778,45,69,15,19,10380,164.5,59,69,30.9649617049736,3969,67,50.17,91.2523972287851,69,45,24.982226456828,4.58257569495584,77.3338243417418,18.6429755109556,-5.85527527158902,-1.07650109714741,61,0.652173913043478,442.744565217391,2.8125,18.9329268292682,104.220919205311,61.4634037456436,1.28571428571428,25.5666666666666,35,70,69,19.1037735849056,25.5666666666666,34.8823529411764,34.8935739274535,69.0,230.666666666666,101.8822850156,157.420289855072,86.0377823981999,8355,55.7225268630201,29.3201263865071,69,35,395.944037408926,2.37681159420289,5768.3,35.2333333333333,3755.39249825887,5448.91304347826,34,21,10,19.1037735849056,46.076923076923,5.75,1
H. Ware Willis,111,841,52,16.1730769230769,0.13529601029601,13,27,6,4,622,42.0,19,22,14.380873349122,310,35,5.83,22.0227155455452,1,15,9.29886408334847,3.16227766016837,55.4102259215219,20.0951248513674,-126.991676575505,-1.65158371040723,18,0.117117117117117,1.89414414414414,0.25,6.58904109589041,28.9999999999999,22.3941956765586,0.158536585365853,12.8333333333333,14,29,111,10.5625,12.8333333333333,13.7338582677165,13.7990487514863,111.0,47.8461538461538,24.9399278266798,7.57657657657657,23.3666428910958,453,18.7349939951951,11.7180416452579,26,13,17.0139006402397,1.97297297297297,780.983333333333,81.6833333333333,23.354981194787,267.681818181818,13,4,1,10.5625,14.0,14.0,1
